file,measure,pitch,fingering,part,midi,has_annotation,interval,abs_interval,measure_position,measure_length,measure_position_norm,hand_encoding,prev_fingering,next_fingering,is_black_key,is_step_motion,is_large_jump,octave,is_high_register,is_low_register,is_ascending,is_descending
Fur_Elise_fingered,17,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,17,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,17,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,18,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,18,E4,,P1,64,False,-7.0,7.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,18,G#4,,P1,68,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,1,0,0,5,0,0,1,0
Fur_Elise_fingered,18,E2,,P1,40,False,-28.0,28.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,18,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,18,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,19,C5,,P1,72,False,16.0,16.0,0,7,0.0,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,19,E4,,P1,64,False,-8.0,8.0,1,7,0.14285714285714285,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,19,E5,,P1,76,False,12.0,12.0,2,7,0.2857142857142857,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,19,D#5,,P1,75,False,-1.0,1.0,3,7,0.42857142857142855,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,19,A2,,P1,45,False,-30.0,30.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,19,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,19,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,20,E5,,P1,76,False,19.0,19.0,0,5,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,20,D#5,,P1,75,False,-1.0,1.0,1,5,0.2,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,20,B4,,P1,71,False,-4.0,4.0,2,5,0.4,0,0.0,4.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,20,D5,4.0,P1,74,True,3.0,3.0,3,5,0.6,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,20,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,4.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,21,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,21,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,21,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,21,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,21,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,21,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,22,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,22,E4,,P1,64,False,-7.0,7.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,22,C5,,P1,72,False,8.0,8.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,22,E2,,P1,40,False,-32.0,32.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,22,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,22,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,23,A4,,P1,69,False,13.0,13.0,0,7,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,23,B4,,P1,71,False,2.0,2.0,1,7,0.14285714285714285,0,0.0,0.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,23,C5,,P1,72,False,1.0,1.0,2,7,0.2857142857142857,0,0.0,0.0,0,1,0,6,0,0,1,0
Fur_Elise_fingered,23,D5,,P1,74,False,2.0,2.0,3,7,0.42857142857142855,0,0.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,23,A2,,P1,45,False,-29.0,29.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,23,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,23,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,24,A4,,P1,69,False,12.0,12.0,0,11,0.0,0,0.0,1.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,24,E4,1.0,P1,64,True,-5.0,5.0,1,11,0.09090909090909091,0,0.0,5.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,24,C5,5.0,P1,72,True,8.0,8.0,2,11,0.18181818181818182,0,1.0,1.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,24,F4,1.0,P1,65,True,-7.0,7.0,3,11,0.2727272727272727,0,5.0,2.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,24,G4,2.0,P1,67,True,2.0,2.0,4,11,0.36363636363636365,0,1.0,0.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,24,A2,,P1,45,False,-22.0,22.0,5,11,0.45454545454545453,0,2.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,24,E3,,P1,52,False,7.0,7.0,6,11,0.5454545454545454,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,24,A3,,P1,57,False,5.0,5.0,7,11,0.6363636363636364,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,24,Bb3,,P1,58,False,1.0,1.0,8,11,0.7272727272727273,0,0.0,0.0,1,1,0,4,0,1,1,0
Fur_Elise_fingered,24,C4,,P1,60,False,2.0,2.0,9,11,0.8181818181818182,0,0.0,0.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,24,G3,,P1,55,False,-5.0,5.0,10,11,0.9090909090909091,0,0.0,0.0,0,0,0,4,0,1,0,1
Fur_Elise_fingered,25,F4,,P1,65,False,10.0,10.0,0,8,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,25,A4,,P1,69,False,4.0,4.0,1,8,0.125,0,0.0,4.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,25,C5,4.0,P1,72,True,3.0,3.0,2,8,0.25,0,0.0,4.0,0,0,0,6,0,0,1,0
Fur_Elise_fingered,25,F5,4.0,P1,77,True,5.0,5.0,3,8,0.375,0,4.0,3.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,25,E5,3.0,P1,76,True,-1.0,1.0,4,8,0.5,0,4.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,25,F3,,P1,53,False,-23.0,23.0,5,8,0.625,0,3.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,25,A3,,P1,57,False,4.0,4.0,6,8,0.75,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,25,C4,,P1,60,False,3.0,3.0,7,8,0.875,0,0.0,2.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,26,E5,2.0,P1,76,True,16.0,16.0,0,7,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,26,D5,,P1,74,False,-2.0,2.0,1,7,0.14285714285714285,0,2.0,4.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,26,Bb5,4.0,P1,82,True,8.0,8.0,2,7,0.2857142857142857,0,0.0,3.0,1,0,1,6,1,0,1,0
Fur_Elise_fingered,26,A5,3.0,P1,81,True,-1.0,1.0,3,7,0.42857142857142855,0,4.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,26,F3,,P1,53,False,-28.0,28.0,4,7,0.5714285714285714,0,3.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,26,Bb3,,P1,58,False,5.0,5.0,5,7,0.7142857142857143,0,0.0,0.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,26,D4,,P1,62,False,4.0,4.0,6,7,0.8571428571428571,0,0.0,2.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,27,A5,2.0,P1,81,True,19.0,19.0,0,10,0.0,0,0.0,1.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,27,G5,1.0,P1,79,True,-2.0,2.0,1,10,0.1,0,2.0,4.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,27,F5,4.0,P1,77,True,-2.0,2.0,2,10,0.2,0,1.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,27,E5,,P1,76,False,-1.0,1.0,3,10,0.3,0,4.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,27,D5,,P1,74,False,-2.0,2.0,4,10,0.4,0,0.0,1.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,27,C5,1.0,P1,72,True,-2.0,2.0,5,10,0.5,0,0.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,27,F3,,P1,53,False,-19.0,19.0,6,10,0.6,0,1.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,27,E4,,P1,64,False,11.0,11.0,7,10,0.7,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,27,G3,,P1,55,False,-9.0,9.0,8,10,0.8,0,0.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,27,Bb3,,P1,58,False,3.0,3.0,9,10,0.9,0,0.0,3.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,28,Bb4,3.0,P1,70,True,12.0,12.0,0,7,0.0,0,0.0,0.0,1,0,1,5,0,0,1,0
Fur_Elise_fingered,28,A4,,P1,69,False,-1.0,1.0,1,7,0.14285714285714285,0,3.0,0.0,0,1,0,5,0,0,0,1
Fur_Elise_fingered,28,G4,,P1,67,False,-2.0,2.0,2,7,0.2857142857142857,0,0.0,0.0,0,1,0,5,0,0,0,1
Fur_Elise_fingered,28,Bb4,,P1,70,False,3.0,3.0,3,7,0.42857142857142855,0,0.0,0.0,1,0,0,5,0,0,1,0
Fur_Elise_fingered,28,F3,,P1,53,False,-17.0,17.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,28,A3,,P1,57,False,4.0,4.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,28,C4,,P1,60,False,3.0,3.0,6,7,0.8571428571428571,0,0.0,4.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,29,C5,4.0,P1,72,True,12.0,12.0,0,6,0.0,0,0.0,2.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,29,D5,2.0,P1,74,True,2.0,2.0,1,6,0.16666666666666666,0,4.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,29,D#5,,P1,75,False,1.0,1.0,2,6,0.3333333333333333,0,2.0,0.0,1,1,0,6,1,0,1,0
Fur_Elise_fingered,29,F3,,P1,53,False,-22.0,22.0,3,6,0.5,0,0.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,29,A3,,P1,57,False,4.0,4.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,29,C4,,P1,60,False,3.0,3.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,30,E5,,P1,76,False,16.0,16.0,0,8,0.0,0,0.0,4.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,30,E5,4.0,P1,76,True,0.0,0.0,1,8,0.125,0,0.0,0.0,0,1,0,6,1,0,0,0
Fur_Elise_fingered,30,F5,,P1,77,False,1.0,1.0,2,8,0.25,0,4.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,30,A4,,P1,69,False,-8.0,8.0,3,8,0.375,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,30,E3,,P1,52,False,-17.0,17.0,4,8,0.5,0,0.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,30,A3,,P1,57,False,5.0,5.0,5,8,0.625,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,30,C4,,P1,60,False,3.0,3.0,6,8,0.75,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,30,D4,,P1,62,False,2.0,2.0,7,8,0.875,0,0.0,3.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,31,C5,3.0,P1,72,True,10.0,10.0,0,6,0.0,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,31,D5,,P1,74,False,2.0,2.0,1,6,0.16666666666666666,0,3.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,31,B4,,P1,71,False,-3.0,3.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,31,G3,,P1,55,False,-16.0,16.0,3,6,0.5,0,0.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,31,E4,,P1,64,False,9.0,9.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,31,F4,,P1,65,False,1.0,1.0,5,6,0.8333333333333334,0,0.0,2.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,32,C5,2.0,P1,72,True,7.0,7.0,0,13,0.0,0,0.0,5.0,0,0,0,6,0,0,1,0
Fur_Elise_fingered,32,G5,5.0,P1,79,True,7.0,7.0,1,13,0.07692307692307693,0,2.0,1.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,32,G4,1.0,P1,67,True,-12.0,12.0,2,13,0.15384615384615385,0,5.0,1.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,32,A4,1.0,P1,69,True,2.0,2.0,3,13,0.23076923076923078,0,1.0,0.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,32,G5,,P1,79,False,10.0,10.0,4,13,0.3076923076923077,0,1.0,1.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,32,B4,1.0,P1,71,True,-8.0,8.0,5,13,0.38461538461538464,0,0.0,1.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,32,C5,1.0,P1,72,True,1.0,1.0,6,13,0.46153846153846156,0,1.0,1.0,0,1,0,6,0,0,1,0
Fur_Elise_fingered,32,D5,1.0,P1,74,True,2.0,2.0,7,13,0.5384615384615384,0,1.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,32,C4,,P1,60,False,-14.0,14.0,8,13,0.6153846153846154,0,1.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,32,E4,,P1,64,False,4.0,4.0,9,13,0.6923076923076923,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,32,F4,,P1,65,False,1.0,1.0,10,13,0.7692307692307693,0,0.0,0.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,32,G4,,P1,67,False,2.0,2.0,11,13,0.8461538461538461,0,0.0,0.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,32,D4,,P1,62,False,-5.0,5.0,12,13,0.9230769230769231,0,0.0,1.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,33,E5,1.0,P1,76,True,14.0,14.0,0,19,0.0,0,0.0,2.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,33,G5,2.0,P1,79,True,3.0,3.0,1,19,0.05263157894736842,0,1.0,5.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,33,C6,5.0,P1,84,True,5.0,5.0,2,19,0.10526315789473684,0,2.0,0.0,0,0,0,7,1,0,1,0
Fur_Elise_fingered,33,B5,,P1,83,False,-1.0,1.0,3,19,0.15789473684210525,0,5.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,33,A5,,P1,81,False,-2.0,2.0,4,19,0.21052631578947367,0,0.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,33,G5,,P1,79,False,-2.0,2.0,5,19,0.2631578947368421,0,0.0,1.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,33,F5,1.0,P1,77,True,-2.0,2.0,6,19,0.3157894736842105,0,0.0,2.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,33,E5,2.0,P1,76,True,-1.0,1.0,7,19,0.3684210526315789,0,1.0,1.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,33,D5,1.0,P1,74,True,-2.0,2.0,8,19,0.42105263157894735,0,2.0,4.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,33,G5,4.0,P1,79,True,5.0,5.0,9,19,0.47368421052631576,0,1.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,33,F5,,P1,77,False,-2.0,2.0,10,19,0.5263157894736842,0,4.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,33,D5,,P1,74,False,-3.0,3.0,11,19,0.5789473684210527,0,0.0,0.0,0,0,0,6,1,0,0,1
Fur_Elise_fingered,33,C4,,P1,60,False,-14.0,14.0,12,19,0.631578947368421,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,33,E4,,P1,64,False,4.0,4.0,13,19,0.6842105263157895,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,33,G4,,P1,67,False,3.0,3.0,14,19,0.7368421052631579,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,33,F3,,P1,53,False,-14.0,14.0,15,19,0.7894736842105263,0,0.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,33,A3,,P1,57,False,4.0,4.0,16,19,0.8421052631578947,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,33,G3,,P1,55,False,-2.0,2.0,17,19,0.8947368421052632,0,0.0,0.0,0,1,0,4,0,1,0,1
Fur_Elise_fingered,33,B3,,P1,59,False,4.0,4.0,18,19,0.9473684210526315,0,0.0,2.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,34,C5,2.0,P1,72,True,13.0,13.0,0,11,0.0,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,34,G5,,P1,79,False,7.0,7.0,1,11,0.09090909090909091,0,2.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,34,G4,,P1,67,False,-12.0,12.0,2,11,0.18181818181818182,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,34,A4,,P1,69,False,2.0,2.0,3,11,0.2727272727272727,0,0.0,0.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,34,B4,,P1,71,False,2.0,2.0,4,11,0.36363636363636365,0,0.0,0.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,34,C5,,P1,72,False,1.0,1.0,5,11,0.45454545454545453,0,0.0,0.0,0,1,0,6,0,0,1,0
Fur_Elise_fingered,34,D5,,P1,74,False,2.0,2.0,6,11,0.5454545454545454,0,0.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,34,C4,,P1,60,False,-14.0,14.0,7,11,0.6363636363636364,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,34,F4,,P1,65,False,5.0,5.0,8,11,0.7272727272727273,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,34,E4,,P1,64,False,-1.0,1.0,9,11,0.8181818181818182,0,0.0,0.0,0,1,0,5,0,0,0,1
Fur_Elise_fingered,34,D4,,P1,62,False,-2.0,2.0,10,11,0.9090909090909091,0,0.0,0.0,0,1,0,5,0,0,0,1
Fur_Elise_fingered,35,E5,,P1,76,False,14.0,14.0,0,17,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,35,G5,,P1,79,False,3.0,3.0,1,17,0.058823529411764705,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,35,C6,,P1,84,False,5.0,5.0,2,17,0.11764705882352941,0,0.0,0.0,0,0,0,7,1,0,1,0
Fur_Elise_fingered,35,B5,,P1,83,False,-1.0,1.0,3,17,0.17647058823529413,0,0.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,35,A5,,P1,81,False,-2.0,2.0,4,17,0.23529411764705882,0,0.0,1.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,35,F5,1.0,P1,77,True,-4.0,4.0,5,17,0.29411764705882354,0,0.0,2.0,0,0,0,6,1,0,0,1
Fur_Elise_fingered,35,E5,2.0,P1,76,True,-1.0,1.0,6,17,0.35294117647058826,0,1.0,1.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,35,D5,1.0,P1,74,True,-2.0,2.0,7,17,0.4117647058823529,0,2.0,4.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,35,G5,4.0,P1,79,True,5.0,5.0,8,17,0.47058823529411764,0,1.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,35,F5,,P1,77,False,-2.0,2.0,9,17,0.5294117647058824,0,4.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,35,C4,,P1,60,False,-17.0,17.0,10,17,0.5882352941176471,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,35,E4,,P1,64,False,4.0,4.0,11,17,0.6470588235294118,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,35,G4,,P1,67,False,3.0,3.0,12,17,0.7058823529411765,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,35,F3,,P1,53,False,-14.0,14.0,13,17,0.7647058823529411,0,0.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,35,A3,,P1,57,False,4.0,4.0,14,17,0.8235294117647058,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,35,G3,,P1,55,False,-2.0,2.0,15,17,0.8823529411764706,0,0.0,0.0,0,1,0,4,0,1,0,1
Fur_Elise_fingered,35,B3,,P1,59,False,4.0,4.0,16,17,0.9411764705882353,0,0.0,2.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,36,E5,2.0,P1,76,True,17.0,17.0,0,7,0.0,0,0.0,4.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,36,F5,4.0,P1,77,True,1.0,1.0,1,7,0.14285714285714285,0,2.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,36,E5,,P1,76,False,-1.0,1.0,2,7,0.2857142857142857,0,4.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,36,D#5,,P1,75,False,-1.0,1.0,3,7,0.42857142857142855,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,36,B4,,P1,71,False,-4.0,4.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,36,G#3,,P1,56,False,-15.0,15.0,5,7,0.7142857142857143,0,0.0,0.0,1,0,1,4,0,1,0,1
Fur_Elise_fingered,36,B3,,P1,59,False,3.0,3.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,37,E5,,P1,76,False,17.0,17.0,0,4,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,37,B4,,P1,71,False,-5.0,5.0,1,4,0.25,0,0.0,3.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,37,E5,3.0,P1,76,True,5.0,5.0,2,4,0.5,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,37,D#5,,P1,75,False,-1.0,1.0,3,4,0.75,0,3.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,38,E5,,P1,76,False,1.0,1.0,0,4,0.0,0,0.0,1.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,38,B4,1.0,P1,71,True,-5.0,5.0,1,4,0.25,0,0.0,3.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,38,E5,3.0,P1,76,True,5.0,5.0,2,4,0.5,0,1.0,3.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,38,D#5,3.0,P1,75,True,-1.0,1.0,3,4,0.75,0,3.0,2.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,39,D#5,2.0,P1,75,True,0.0,0.0,0,4,0.0,0,3.0,3.0,1,1,0,6,1,0,0,0
Fur_Elise_fingered,39,E5,3.0,P1,76,True,1.0,1.0,1,4,0.25,0,2.0,3.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,39,D#5,3.0,P1,75,True,-1.0,1.0,2,4,0.5,0,3.0,2.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,39,E5,2.0,P1,76,True,1.0,1.0,3,4,0.75,0,3.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,40,E5,,P1,76,False,0.0,0.0,0,5,0.0,0,2.0,0.0,0,1,0,6,1,0,0,0
Fur_Elise_fingered,40,D#5,,P1,75,False,-1.0,1.0,1,5,0.2,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,40,B4,,P1,71,False,-4.0,4.0,2,5,0.4,0,0.0,4.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,40,D5,4.0,P1,74,True,3.0,3.0,3,5,0.6,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,40,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,4.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,41,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,41,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,41,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,41,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,41,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,41,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,42,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
